concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000020382,38001042,Maps to,1970-01-01,2099-12-31,
2000020383,38001044,Maps to,1970-01-01,2099-12-31,
2000020384,193518,Maps to,1970-01-01,2099-12-31,
2000020385,38000939,Maps to,1970-01-01,2099-12-31,
2000020386,38000938,Maps to,1970-01-01,2099-12-31,
2000020387,38000937,Maps to,1970-01-01,2099-12-31,
2000020388,38000939,Maps to,1970-01-01,2099-12-31,
2000020389,38000939,Maps to,1970-01-01,2099-12-31,
2000020390,38000903,Maps to,1970-01-01,2099-12-31,
2000020391,38000902,Maps to,1970-01-01,2099-12-31,
2000020392,38000904,Maps to,1970-01-01,2099-12-31,
2000020393,38000904,Maps to,1970-01-01,2099-12-31,
2000020394,38001396,Maps to,1970-01-01,2099-12-31,
2000020395,38001396,Maps to,1970-01-01,2099-12-31,
2000020396,38001401,Maps to,1970-01-01,2099-12-31,
2000020397,38001400,Maps to,1970-01-01,2099-12-31,
2000020398,38001402,Maps to,1970-01-01,2099-12-31,
2000020399,38001404,Maps to,1970-01-01,2099-12-31,
2000020400,38001403,Maps to,1970-01-01,2099-12-31,
2000020401,38001405,Maps to,1970-01-01,2099-12-31,
2000020402,38001427,Maps to,1970-01-01,2099-12-31,
2000020403,38001428,Maps to,1970-01-01,2099-12-31,
2000020404,38001425,Maps to,1970-01-01,2099-12-31,
2000020405,38001424,Maps to,1970-01-01,2099-12-31,
2000020406,38001433,Maps to,1970-01-01,2099-12-31,
2000020407,38001434,Maps to,1970-01-01,2099-12-31,
2000020408,38001278,Maps to,1970-01-01,2099-12-31,
2000020409,38001277,Maps to,1970-01-01,2099-12-31,
2000020410,38001275,Maps to,1970-01-01,2099-12-31,
2000020411,38001274,Maps to,1970-01-01,2099-12-31,
2000020412,38001274,Maps to,1970-01-01,2099-12-31,
2000020413,38001218,Maps to,1970-01-01,2099-12-31,
2000020414,38001220,Maps to,1970-01-01,2099-12-31,
2000020415,38001219,Maps to,1970-01-01,2099-12-31,
2000020416,38001218,Maps to,1970-01-01,2099-12-31,
2000020417,38001220,Maps to,1970-01-01,2099-12-31,
2000020418,38001616,Maps to,1970-01-01,2099-12-31,
2000020419,38000892,Maps to,1970-01-01,2099-12-31,
2000020420,38000892,Maps to,1970-01-01,2099-12-31,
2000020421,38000891,Maps to,1970-01-01,2099-12-31,
2000020422,38000892,Maps to,1970-01-01,2099-12-31,
2000020423,38001285,Maps to,1970-01-01,2099-12-31,
2000020424,38001284,Maps to,1970-01-01,2099-12-31,
2000020425,38001286,Maps to,1970-01-01,2099-12-31,
2000020426,38001287,Maps to,1970-01-01,2099-12-31,
2000020427,38001282,Maps to,1970-01-01,2099-12-31,
2000020428,38001281,Maps to,1970-01-01,2099-12-31,
2000020429,38001283,Maps to,1970-01-01,2099-12-31,
2000020430,38001281,Maps to,1970-01-01,2099-12-31,
2000020431,38001523,Maps to,1970-01-01,2099-12-31,
2000020432,38001522,Maps to,1970-01-01,2099-12-31,
2000020433,38001524,Maps to,1970-01-01,2099-12-31,
2000020434,38001540,Maps to,1970-01-01,2099-12-31,
2000020435,38001539,Maps to,1970-01-01,2099-12-31,
